,hour,minute,time_of_day,approved,denied,failed,processing,refunded,reversed,total,time_bin
2023-01-01 09:30:00,9,34,574,0.8762454116413214,0.09281594126900891,0.0,0.0,0.001048767697954903,0.025694808599895123,1907.0,3
2023-01-01 09:35:00,9,39,579,0.8750676041103299,0.09248242293131423,0.0,0.0,0.007030827474310438,0.022714981070849107,1849.0,3
2023-01-01 09:40:00,9,44,584,0.858148893360161,0.09054325955734406,0.0,0.0,0.007545271629778672,0.032696177062374245,1988.0,3
2023-01-01 09:45:00,9,49,589,0.8655913978494624,0.08993157380254155,0.0,0.0,0.004398826979472141,0.030791788856304986,2046.0,3
2023-01-01 09:50:00,9,54,594,0.8773584905660378,0.08987090367428004,0.0,0.0,0.0009930486593843098,0.02135054617676266,2014.0,3
2023-01-01 09:55:00,9,59,599,0.8612997090203686,0.10572259941804074,0.0,0.0,0.002909796314258002,0.020368574199806012,2062.0,3
2023-01-01 10:00:00,10,4,604,0.8822438572090867,0.08576726935558646,0.0,0.0,0.0018544274455261937,0.023180343069077423,2157.0,3
2023-01-01 10:05:00,10,9,609,0.8882323978335795,0.07730182176267848,0.0,0.0,0.002461841457410143,0.022156573116691284,2031.0,3
2023-01-01 10:10:00,10,14,614,0.8616322701688556,0.10084427767354597,0.0,0.0,0.001876172607879925,0.024390243902439025,2132.0,3
2023-01-01 10:15:00,10,19,619,0.8867740361151781,0.09468033186920449,0.0,0.0,0.0,0.018545632015617375,2049.0,3
2023-01-01 10:20:00,10,24,624,0.8860182370820668,0.09017223910840932,0.0,0.0,0.00303951367781155,0.014184397163120567,1974.0,3
2023-01-01 10:25:00,10,29,629,0.8815977175463623,0.09082263433190679,0.0,0.0,0.0,0.018544935805991442,2103.0,3
2023-01-01 10:40:00,10,44,644,0.8865422396856582,0.08644400785854617,0.0,0.0,0.0019646365422396855,0.02013752455795678,2036.0,3
2023-01-01 10:45:00,10,49,649,0.8717371737173717,0.09675967596759676,0.0,0.0,0.0036003600360036,0.017101710171017102,2222.0,3
2023-01-01 10:50:00,10,54,654,0.8788958147818343,0.08949243098842387,0.0,0.0,0.0,0.020480854853072127,2246.0,3
2023-01-01 10:55:00,10,59,659,0.8593894542090657,0.0938945420906568,0.0,0.0,0.0013876040703052729,0.031914893617021274,2162.0,3
2023-01-01 11:00:00,11,4,664,0.8853211009174312,0.0889908256880734,0.0,0.0,0.0009174311926605505,0.016055045871559634,2180.0,3
2023-01-01 11:05:00,11,9,669,0.8919168591224018,0.08083140877598152,0.0,0.0,0.004618937644341801,0.020323325635103928,2165.0,3
2023-01-01 11:10:00,11,14,674,0.8876404494382022,0.0847378277153558,0.0,0.0,0.0032771535580524347,0.0149812734082397,2136.0,3
2023-01-01 11:15:00,11,19,679,0.8731412639405205,0.09433085501858736,0.0,0.0,0.0027881040892193307,0.02648698884758364,2152.0,3
2023-01-01 11:20:00,11,24,684,0.9116674539442607,0.07557864903164856,0.0,0.0,0.003778932451582428,0.008974964572508267,2117.0,3
2023-01-01 11:25:00,11,29,689,0.8885321100917432,0.0926605504587156,0.0,0.0,0.0027522935779816515,0.013302752293577982,2180.0,3
2023-01-01 11:30:00,11,34,694,0.9,0.07804878048780488,0.0,0.0,0.000975609756097561,0.018536585365853658,2050.0,3
2023-01-01 11:35:00,11,39,699,0.8991899189918992,0.0783078307830783,0.0,0.0,0.0031503150315031502,0.01665166516651665,2222.0,3
2023-01-01 11:40:00,11,44,704,0.8909090909090909,0.08545454545454545,0.0,0.0,0.0,0.019545454545454546,2200.0,3
2023-01-01 11:45:00,11,49,709,0.885025498377376,0.0927213722763097,0.0,0.0,0.0037088548910523874,0.015299026425591099,2157.0,3
2023-01-01 11:50:00,11,54,714,0.8752952290977799,0.09683514407179972,0.0,0.0,0.0023618327822390174,0.020784128483703354,2117.0,3
2023-01-01 11:55:00,11,59,719,0.9029471544715447,0.08231707317073171,0.0,0.0,0.0005081300813008131,0.014227642276422764,1968.0,3
2023-01-01 12:05:00,12,9,729,0.8990872210953347,0.08417849898580122,0.0,0.0,0.0005070993914807302,0.014705882352941176,1972.0,4
2023-01-01 12:10:00,12,14,734,0.8905309250136836,0.090311986863711,0.0,0.0,0.0,0.015873015873015872,1827.0,4
2023-01-01 12:15:00,12,19,739,0.8923573735199138,0.08665231431646932,0.0,0.0,0.001076426264800861,0.015608180839612486,1858.0,4
2023-01-01 12:20:00,12,24,744,0.879619260918253,0.0845464725643897,0.0,0.0,0.0016797312430011197,0.021836506159014557,1786.0,4
2023-01-01 12:30:00,12,34,754,0.8887566924449732,0.08685306365258774,0.0,0.0,0.00297441998810232,0.01665675193337299,1681.0,4
2023-01-01 12:35:00,12,39,759,0.8704028021015762,0.07705779334500876,0.0,0.0,0.0011675423234092236,0.037361354349095155,1713.0,4
2023-01-01 12:40:00,12,44,764,0.8884848484848484,0.08,0.0,0.0,0.0030303030303030303,0.02484848484848485,1650.0,4
2023-01-01 12:50:00,12,54,774,0.8806818181818182,0.08522727272727272,0.0,0.0,0.0005681818181818182,0.028977272727272727,1760.0,4
2023-01-01 12:55:00,12,59,779,0.8666281755196305,0.09122401847575058,0.0,0.0,0.0,0.030600461893764433,1732.0,4
2023-01-01 13:00:00,13,4,784,0.8790887850467289,0.07827102803738317,0.0,0.0,0.0011682242990654205,0.02570093457943925,1712.0,4
2023-01-01 13:05:00,13,9,789,0.8908536585365854,0.08658536585365853,0.0,0.0,0.0,0.022560975609756097,1640.0,4
2023-01-01 13:15:00,13,19,799,0.8774341351660939,0.10194730813287514,0.0,0.0,0.003436426116838488,0.01718213058419244,1746.0,4
2023-01-01 13:20:00,13,24,804,0.8863636363636364,0.090311004784689,0.0,0.0,0.0023923444976076554,0.017344497607655503,1672.0,4
2023-01-01 13:25:00,13,29,809,0.8779205607476636,0.1022196261682243,0.0,0.0,0.004672897196261682,0.010514018691588784,1712.0,4
2023-01-01 13:30:00,13,34,814,0.901833234772324,0.07273802483737433,0.0,0.0,0.0029568302779420462,0.01478415138971023,1691.0,4
2023-01-01 13:35:00,13,39,819,0.9014171287738756,0.08317929759704251,0.0,0.0,0.0,0.01170671595810228,1623.0,4
2023-01-01 13:40:00,13,44,824,0.8799089356858281,0.093340922026181,0.0,0.0,0.001707455890722823,0.02504268639726807,1757.0,4
2023-01-01 13:45:00,13,49,829,0.8945852534562212,0.09389400921658986,0.0,0.0,0.002304147465437788,0.009216589861751152,1736.0,4
2023-01-01 13:50:00,13,54,834,0.8963636363636364,0.0903030303030303,0.0,0.0,0.004242424242424243,0.00909090909090909,1650.0,4
2023-01-01 13:55:00,13,59,839,0.8685747663551402,0.08995327102803738,0.0,0.0,0.0040887850467289715,0.02511682242990654,1712.0,4
2023-01-01 14:00:00,14,4,844,0.8881317433276548,0.08006814310051108,0.0,0.0,0.003975014196479273,0.02385008517887564,1761.0,4
2023-01-01 14:05:00,14,9,849,0.8987194412107101,0.08440046565774156,0.0,0.0,0.002328288707799767,0.014551804423748545,1718.0,4
2023-01-01 14:10:00,14,14,854,0.8956714761376249,0.08324084350721421,0.0,0.0,0.006104328523862375,0.014983351831298557,1802.0,4
2023-01-01 14:15:00,14,19,859,0.8835616438356164,0.09483667017913593,0.0,0.0,0.003161222339304531,0.0184404636459431,1898.0,4
2023-01-01 14:20:00,14,24,864,0.9043615344193379,0.08565423016290068,0.0,0.0,0.0010509721492380452,0.008933263268523384,1903.0,4
2023-01-01 14:30:00,14,34,874,0.5885462555066079,0.08546255506607929,0.0,0.028193832599118944,0.004405286343612335,0.27312775330396477,1135.0,4
2023-01-01 15:35:00,15,39,939,0.5250128932439402,0.10624033006704486,0.0,0.028365136668385766,0.008767405879319236,0.30943785456420836,1939.0,4
2023-01-01 16:00:00,16,4,964,0.5156774916013438,0.09518477043673013,0.0,0.015117581187010079,0.015117581187010079,0.3202687569988802,1786.0,5
2023-01-01 16:05:00,16,9,969,0.4662576687116564,0.1032719836400818,0.0,0.026584867075664622,0.013292433537832311,0.3558282208588957,978.0,5
2023-01-01 16:10:00,16,14,974,0.6142034548944337,0.10108765195137556,0.0,0.009596928982725527,0.009596928982725527,0.24120281509916827,1563.0,5
2023-01-01 16:20:00,16,24,984,0.5062916358253146,0.10880829015544041,0.0,0.01924500370096225,0.008882309400444115,0.32420429311621024,1351.0,5
2023-01-01 16:25:00,16,29,989,0.4996554100620262,0.09924190213645762,0.0,0.048242591316333565,0.009648518263266712,0.31150930392832527,1451.0,5
2023-01-01 16:35:00,16,39,999,0.7457544881125667,0.11135371179039301,0.0,0.008491023774866569,0.008248423095584668,0.11135371179039301,4122.0,5
2023-01-01 16:45:00,16,49,1009,0.8218085106382979,0.09973404255319149,0.0,0.007535460992907801,0.003989361702127659,0.05540780141843971,2256.0,5
2023-01-01 16:50:00,16,54,1014,0.5422740524781341,0.10592808551992225,0.0,0.025267249757045675,0.008746355685131196,0.30029154518950435,1029.0,5
2023-01-01 16:55:00,16,59,1019,0.6396093988404028,0.09673481843149222,0.0,0.00640830027464144,0.00823924321025328,0.23497101007018614,3277.0,5
2023-01-01 17:00:00,17,4,1024,0.6800573888091822,0.09971305595408896,0.0,0.03371592539454806,0.003586800573888092,0.14347202295552366,1394.0,5
2023-01-01 17:05:00,17,9,1029,0.49452954048140046,0.06345733041575492,0.0,0.05032822757111598,0.006564551422319475,0.28665207877461707,457.0,5
2023-01-01 17:10:00,17,14,1034,0.5792007703418391,0.08281174771304767,0.0,0.008666345690900338,0.013480982185844969,0.2927298988926336,2077.0,5
2023-01-01 17:15:00,17,19,1039,0.525079365079365,0.12317460317460317,0.0,0.017777777777777778,0.017142857142857144,0.2787301587301587,1575.0,5
2023-01-01 17:20:00,17,24,1044,0.5466237942122186,0.1264737406216506,0.0,0.020364415862808145,0.0053590568060021436,0.23687031082529475,933.0,5
2023-01-01 17:25:00,17,29,1049,0.6006546644844517,0.07364975450081833,0.0,0.03600654664484452,0.027823240589198037,0.21112929623567922,611.0,5
2023-01-01 17:30:00,17,34,1054,0.0,0.0,0.0,0.08333333333333333,0.0,0.4583333333333333,24.0,5
2023-01-01 17:35:00,17,39,1059,0.4525862068965517,0.0603448275862069,0.0,0.08189655172413793,0.0,0.2974137931034483,232.0,5
2023-01-01 17:40:00,17,44,1064,0.48711340206185566,0.059278350515463915,0.0,0.04896907216494845,0.002577319587628866,0.29896907216494845,388.0,5
2023-01-01 17:45:00,17,49,1069,0.4504950495049505,0.04950495049504951,0.0,0.034653465346534656,0.0,0.33663366336633666,202.0,5
2023-01-01 17:50:00,17,54,1074,0.30409356725146197,0.07017543859649122,0.0,0.12280701754385964,0.03508771929824561,0.3508771929824561,171.0,5
2023-01-01 17:55:00,17,59,1079,0.629156010230179,0.06905370843989769,0.0,0.04859335038363171,0.0,0.2071611253196931,391.0,5
2023-01-01 18:00:00,18,4,1084,0.6077519379844961,0.09302325581395349,0.0,0.013953488372093023,0.013953488372093023,0.23410852713178296,645.0,5
2023-01-01 18:05:00,18,9,1089,0.47150259067357514,0.08160621761658031,0.0,0.025906735751295335,0.011658031088082901,0.3329015544041451,772.0,5
2023-01-01 18:10:00,18,14,1094,0.6039260969976905,0.09006928406466513,0.0,0.026558891454965358,0.006928406466512702,0.2471131639722864,866.0,5
2023-01-01 18:20:00,18,24,1104,0.5744186046511628,0.10775193798449613,0.0,0.010852713178294573,0.011627906976744186,0.2534883720930233,1290.0,5
2023-01-01 18:25:00,18,29,1109,0.47738693467336685,0.11055276381909548,0.0,0.04522613065326633,0.01507537688442211,0.25125628140703515,199.0,5
2023-01-01 18:30:00,18,34,1114,0.8813559322033898,0.06779661016949153,0.0,0.0,0.0,0.05084745762711865,59.0,5
2023-01-01 18:35:00,18,39,1119,0.7607602012297373,0.08496366685299049,0.0,0.0,0.009502515371716043,0.1403018446059251,1789.0,5
2023-01-01 18:40:00,18,44,1124,0.7857843137254902,0.13578431372549019,0.0,0.0,0.010294117647058823,0.05392156862745098,2040.0,5
2023-01-01 18:45:00,18,49,1129,0.8397645519947678,0.12164813603662525,0.0,0.0,0.005232177894048398,0.033355134074558535,1529.0,5
2023-01-01 18:50:00,18,54,1134,0.8537931034482759,0.10551724137931034,0.0,0.0,0.004137931034482759,0.03586206896551724,1450.0,5
2023-01-01 19:00:00,19,4,1144,0.8395245170876672,0.11664190193164933,0.0,0.0007429420505200594,0.010401188707280832,0.03268945022288262,1346.0,5
2023-01-01 19:05:00,19,9,1149,0.8467261904761905,0.11681547619047619,0.0,0.0,0.003720238095238095,0.03273809523809524,1344.0,5
2023-01-01 19:10:00,19,14,1154,0.8625,0.11166666666666666,0.0,0.0,0.005833333333333334,0.02,1200.0,5
2023-01-01 19:15:00,19,19,1159,0.8471651602300739,0.10435497124075596,0.0,0.0,0.0024650780608052587,0.043549712407559574,1217.0,5
2023-01-01 19:20:00,19,24,1164,0.8507194244604317,0.1079136690647482,0.0,0.0,0.008992805755395683,0.03237410071942446,1112.0,5
2023-01-01 19:25:00,19,29,1169,0.8478847884788479,0.10981098109810981,0.0,0.0,0.004500450045004501,0.0315031503150315,1111.0,5
2023-01-01 19:30:00,19,34,1174,0.8238938053097346,0.11946902654867257,0.0,0.002654867256637168,0.002654867256637168,0.05132743362831858,1130.0,5
2023-01-01 19:35:00,19,39,1179,0.8542199488491049,0.09974424552429667,0.0,0.0,0.0068201193520886615,0.03239556692242114,1173.0,5
2023-01-01 19:40:00,19,44,1184,0.8596134282807731,0.10579857578840285,0.0,0.0,0.001017293997965412,0.0335707019328586,983.0,5
2023-01-01 19:45:00,19,49,1189,0.8742203742203742,0.10395010395010396,0.0,0.0,0.006237006237006237,0.015592515592515593,962.0,5
2023-01-01 19:50:00,19,54,1194,0.8746327130264446,0.10675808031341821,0.0,0.0,0.0019588638589618022,0.012732615083251714,1021.0,5
2023-01-01 19:55:00,19,59,1199,0.8825995807127882,0.09643605870020965,0.0,0.0,0.0041928721174004195,0.016771488469601678,954.0,5
2023-01-01 20:20:00,20,24,1224,0.8421052631578947,0.11578947368421053,0.0,0.0,0.004678362573099415,0.03742690058479532,855.0,6
2023-01-01 20:25:00,20,29,1229,0.8368055555555556,0.12731481481481483,0.0,0.0023148148148148147,0.008101851851851851,0.02546296296296296,864.0,6
2023-01-01 20:30:00,20,34,1234,0.831140350877193,0.11842105263157894,0.0,0.0,0.005482456140350877,0.03728070175438596,912.0,6
2023-01-01 20:35:00,20,39,1239,0.8410596026490066,0.11589403973509933,0.0,0.0,0.002207505518763797,0.037527593818984545,906.0,6
2023-01-01 20:40:00,20,44,1244,0.8680318543799772,0.1080773606370876,0.0,0.0,0.004550625711035267,0.019340159271899887,879.0,6
2023-01-01 20:45:00,20,49,1249,0.8185890257558791,0.11086226203807391,0.0,0.0,0.004479283314669653,0.05039193729003359,893.0,6
2023-01-01 20:50:00,20,54,1254,0.8493475682087782,0.11387900355871886,0.0,0.0,0.00830367734282325,0.028469750889679714,843.0,6
2023-01-01 20:55:00,20,59,1259,0.8845029239766082,0.1111111111111111,0.0,0.0,0.0014619883040935672,0.0014619883040935672,684.0,6
2023-01-01 21:00:00,21,4,1264,0.8573369565217391,0.11141304347826086,0.0,0.0,0.009510869565217392,0.016304347826086956,736.0,6
2023-01-01 21:05:00,21,9,1269,0.8612945838837517,0.1215323645970938,0.0,0.0,0.0,0.017173051519154558,757.0,6
2023-01-01 21:10:00,21,14,1274,0.7809278350515464,0.09664948453608248,0.0,0.0,0.003865979381443299,0.08505154639175258,776.0,6
2023-01-01 21:15:00,21,19,1279,0.8184357541899442,0.13128491620111732,0.0,0.0,0.004189944134078212,0.02653631284916201,716.0,6
2023-01-01 21:20:00,21,24,1284,0.8407407407407408,0.10864197530864197,0.0,0.0,0.008641975308641974,0.03333333333333333,810.0,6
2023-01-01 21:25:00,21,29,1289,0.8155844155844156,0.10779220779220779,0.0,0.0,0.0,0.04935064935064935,770.0,6
2023-01-01 21:30:00,21,34,1294,0.8497191011235955,0.1348314606741573,0.0,0.0,0.0056179775280898875,0.009831460674157303,712.0,6
2023-01-01 21:35:00,21,39,1299,0.8458015267175573,0.13893129770992366,0.0,0.0,0.007633587786259542,0.007633587786259542,655.0,6
2023-01-01 21:40:00,21,44,1304,0.8090379008746356,0.11224489795918367,0.0,0.0,0.0058309037900874635,0.056851311953352766,686.0,6
2023-01-01 21:45:00,21,49,1309,0.855072463768116,0.10434782608695652,0.0,0.0,0.0,0.03188405797101449,690.0,6
2023-01-01 21:50:00,21,54,1314,0.8615136876006442,0.1288244766505636,0.0,0.0,0.004830917874396135,0.004830917874396135,621.0,6
2023-01-01 21:55:00,21,59,1319,0.8569023569023569,0.11784511784511785,0.0,0.0,0.003367003367003367,0.021885521885521887,594.0,6
2023-01-01 22:00:00,22,4,1324,0.8884955752212389,0.10442477876106195,0.0,0.0,0.005309734513274336,0.0017699115044247787,565.0,6
2023-01-01 22:05:00,22,9,1329,0.8542056074766355,0.13644859813084112,0.0,0.0,0.009345794392523364,0.0,535.0,6
